RegionID,SizeRank,RegionName,RegionType,StateName,Jan2000,Feb2000,Mar2000,apr2000,May2000,Jun2000,Jul2000,Aug2000,Sep2000,Oct2000,Nov2000,Dec2000,Jan2001,Feb2001,Mar2001,apr2001,May2001,Jun2001,Jul2001,Aug2001,Sep2001,Oct2001,Nov2001,Dec2001,Jan2002,Feb2002,Mar2002,apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023
9,0,California,state,,189260.5804905432,189896.74179229472,190755.71532745418,192620.29075163053,194787.5788005574,197126.0763095217,199595.69670950974,202174.1108168345,204758.5084623487,207209.35595246483,209622.97602233544,211985.1744,213983.47795902868,215959.38956244092,218183.44103327752,220948.74722844223,223719.77849586782,226237.03115960569,228593.74799430798,230864.47988743414,233068.43793109807,235129.1861449397,237065.1296970914,238875.48704896626,240338.18468405085,241833.60947864424,243583.96647808095,245945.8129756721,248703.54444065844,251763.26211852164,255303.01123394634,259113.44830155533,262963.10882007494,266616.3370469478,270195.5156233529,273724.9394532558,276843.5854861524,279751.13754321914,282830.9765136894,286410.8601382319,290386.5614637088,294063.96164535877,297946.40258439805,302035.43915129354,306577.8539071825,311002.4929652384,315265.9887483486,319388.8188232701,323656.9442405287,328464.10375959525,333947.2057249055,340241.6792517956,347489.23693550157,355577.61626230273,363846.92123960867,371738.7508261008,379212.5911773078,386390.6117318252,392701.32077177026,398798.35257381963,404224.3358976121,410105.2683441085,416287.0771984155,423257.6103000289,430038.0173309085,436307.9903073181,442306.8519611992,448391.92611996975,454504.9317,460505.20367188705,465372.76484336826,469681.45500426047,473271.3270917777,476464.1800887056,479505.4033702875,482235.94895086973,484949.2733147417,486825.9569801221,487522.8217285291,487528.9792052664,486484.2384187137,485293.66724221315,484024.21499820804,482922.82565606566,482013.7700011166,480947.36703309044,479421.7291871025,477465.92898847937,474415.27515971597,470902.0218547658,466405.6812,461717.0296544479,456447.69207442325,450917.9711558957,445359.40334698913,439400.7327085728,433467.2670696972,426463.9344105793,418098.0203800001,408291.45336201694,397852.9705383534,387715.9850537087,377449.3222974078,367565.4809,358434.01525167446,350537.5941949959,342882.21662911074,335537.09930414334,328671.04447134916,323670.93495535216,319529.6187094517,315638.1855569929,311867.2579597691,308571.7231,306127.7603,304085.1297386832,302485.1529594935,301632.25240932376,302472.5010058964,304395.7250669982,306349.04977193754,307165.08829305175,308207.72313622624,309506.34028775623,310936.1912,310870.69383417134,309723.90420865355,307765.01872471947,305766.3394,303622.02507102914,301722.6346247251,300369.77248858917,299316.3311005991,298307.08109699097,296820.31575167895,295237.8035933853,292860.25065302366,290946.6773009652,289280.35747506295,287462.8252107297,285293.2532310293,282976.8852,281833.12415351445,281087.6899365918,280703.4307824937,280144.9840216847,279517.33383148763,279088.73274759244,279283.75907508866,280387.5500491453,281988.2466797459,284519.28074004315,287937.40195379854,292299.4526718075,297075.87210391107,302159.5986106064,306975.1680811323,311236.7342944078,314897.44639756874,319206.7512238728,325093.3234314869,332216.5934514793,339352.16674990155,346177.1736734457,352865.6073201347,359471.4664,365012.4940433111,369475.8856805035,372706.3945019368,375377.2284943042,377806.2005928106,380768.4737664465,383929.5270149666,386532.7068825594,388244.34355920047,389745.02262645145,392222.58230642526,395365.44342364115,398887.5951622788,402139.7004498641,405031.0703613882,407474.83141330763,409475.01661884045,411410.9651098952,413599.94863190077,415843.20232319203,417610.87837346457,418795.5456164144,419808.8380331308,421057.8982386098,422100.37765485287,423051.2374,426201.406,431500.8783682191,437520.7946274771,442069.27455487644,445086.4749062999,447752.69710059214,448727.83512870385,448420.87363564566,446947.2828462696,446612.2992558109,447675.4047928348,450241.52597947867,455095.9875,461484.18170043844,468422.1237566771,474088.1560216613,478242.4080120784,481802.7317129076,483536.0570591612,485034.19904883415,486611.5923533958,490041.8433769378,493845.6474352416,498316.2214513135,503364.4016862079,508931.96706341224,514007.18635015003,518181.68391014804,522000.9722135318,525109.7879790534,527938.0964514085,530972.3976325028,534395.9110243069,538037.4854,540612.6549684319,542121.5078631783,541650.9280358761,540032.8359147514,538199.5428970057,537147.3265783313,536517.4129224899,536128.9678219411,536537.1676605631,538244.3748812509,540853.9046451959,543929.9799800221,547279.2064,550750.2903542113,553585.3184065012,555865.2519864539,558061.8609,560090.1894697882,560346.3670533412,559132.7525896878,558976.1413231358,562239.8760918634,569485.4902502474,578789.3599451999,589623.2275609941,600429.6293460514,609403.1109137448,617080.6903,624035.9422623081,633141.2912607155,644044.3934292253,655750.7017692875,666331.1138830701,673651.2268428393,678614.9081138166,683046.2079209139,688888.9704708633,696091.7735834111,706136.8912190787,719026.9903746801,734570.3774239523,748705.1983723935,759359.7724573733,765024.6287061442,765334.2196215611,760664.0843155276,753194.8848976266,746470.7796830676,741186.5733132884,736657.0613053188,729610.0999740328,722365.2612371506,717035.9787022044,716448.9319981743,719438.9021737709,724674.9614647272,731733.2131000826,739719.9182151351,747352.0519881115
54,1,Texas,state,,110479.87192982272,110539.90954602743,110569.02873045664,110713.54982495937,110807.14395215838,110912.0857533146,110981.04875359386,111185.06840699383,111452.61005649644,111739.28607673227,112070.09270716576,112437.53948435577,112656.92188896652,112623.77298545449,112404.24928393262,112275.63659958409,112318.81921939277,112449.75853009423,112603.57241981977,112741.73258015065,112887.03893001824,113039.02619585076,113150.07379228697,113239.78729220241,113270.39821697488,113355.25786027208,113567.90408340482,113941.85286902712,114382.40846511908,114875.99119832202,115377.71269263222,115907.90909658388,116375.19485349236,116776.20018745521,117117.50991137145,117408.31698795017,117631.30110051016,117778.47501968172,117944.8339408922,118139.97444752406,118361.3684362676,118584.4799440962,118804.48552483338,119060.24772212245,119292.2348294871,119528.47263105678,119699.01817060354,119843.39202921004,120204.65245538362,121017.84860285882,122305.13748860928,123582.59971946501,124638.24174717492,125315.7854018325,125949.13203265639,126525.22276826942,127175.70827389347,127780.93144100516,128322.36075982785,128795.54436141167,129299.50693373826,129723.50840209246,130101.31872869372,130434.33429210754,130796.55828192044,131192.4154373987,131542.72492129053,131870.60691908954,132198.86553443866,132464.91943571952,132775.8520539317,133029.0631789077,133236.85453654235,133446.4338442018,133701.15904653608,134109.5718882406,134668.25000596617,135287.53361122988,135905.0925511923,136453.61720148122,137036.94135484335,137757.56439484147,138447.69141930467,139132.2796944748,139493.63702810727,139635.87436138096,139618.07935983693,139834.37000054575,140229.9411135321,140744.27067736583,141203.25738509814,141691.0910104421,142171.83318911554,142614.5242849956,142983.39788008574,143323.65686391824,143186.12643172615,142788.43828103357,142202.88205128696,141895.6004345316,141675.40211540167,141477.92816549496,141314.65476530817,140966.66122043837,140463.15137927307,139864.2308198144,139276.65048532622,138733.31310135042,138238.97208301848,137979.3632216674,137872.83903338286,137856.4027344192,137856.21792940472,137832.24109682802,137843.06355071728,137727.67026108326,137575.41102587906,137373.25327083343,137415.65003366277,137539.67494982303,137599.9289859479,137586.44447381343,137611.2719,137784.79916591535,137985.1948692502,138030.50963462002,137785.8822171672,137313.40427715785,136753.75322543483,136190.6405382698,135606.4706619875,135099.05261273505,134658.12591081348,134194.21662514552,133738.33665260926,133297.20572474616,132947.85119116775,132591.80167755368,132394.1974740477,132277.9526231845,132236.35361026658,132124.82990073125,131916.37472050465,131672.88776929243,131561.39096051457,131714.58927982967,131987.6633925583,132262.35748739218,132568.97486311293,133001.0240559828,133490.68849960537,133856.3134195507,134169.7899264384,134482.21330258445,134842.7922854399,135204.70208077665,135709.94571306484,136352.00076944914,137112.91493804674,137835.2995792407,138659.78235535035,139643.6080123229,140587.78566833027,141503.1314736627,142217.57116030765,143032.19083873022,143778.37560268716,144615.4837708399,145598.62667776764,146708.39288276318,147827.95356776743,148801.13950824577,149786.95361944535,150787.8309501717,151927.63566293454,152952.6115134169,153856.3118386141,154497.03191286876,155306.7760894585,156254.14771414048,157439.68728417633,158668.31298780325,159869.46206941336,160993.49756185594,162068.92917779982,163140.15948296976,164253.95235781898,165415.92780810792,166600.74851887012,167794.57740324872,168845.91058252426,169936.27589460005,171103.88640495096,172321.8697295834,173220.0242645931,174074.61476691914,174899.31939297784,175882.36739848237,176701.84004825438,177498.6436719357,178409.69527155612,179414.35331276653,180544.68991607762,181630.83718520208,182699.48129626663,183653.59874158035,184671.04520391175,185797.32201146975,186811.46483267844,187725.50647487628,188432.9999931543,189183.02258612728,189944.58888140417,190852.83182091173,191853.02148938683,192963.5044126336,194064.71034699376,195066.6939508583,196240.34869974645,197338.46551515092,198483.69306246273,199353.42567778102,200347.5818112416,201241.93582977846,202124.4353682682,202797.49260760724,203560.71686823166,204409.3604161361,205250.1692816501,205991.17234322595,206632.25195518034,207173.67307246383,207660.18077801808,208132.1469508631,208632.9045447848,209233.12049939227,209888.98987402327,210766.99575341085,211806.58852135445,212938.56385517586,214087.79480608288,215199.6077274696,216283.91792037242,217065.5994350113,217344.71624451215,217511.77874377382,218164.8423017869,219583.48618369704,221725.03972663626,224142.0203829954,226898.50547465123,229569.15686988874,232372.81617971425,235359.1968898156,238740.4141695404,242492.78047264347,246786.98372444438,251381.52200759714,255596.59912807666,258809.68206338806,261158.52245714716,263595.03005092364,266749.63924068067,270375.7691502283,275146.4548071655,280482.1277223116,286515.5077122732,292369.25124578486,297749.78531671356,302446.06675138115,305301.6285785272,306198.06331237353,305537.2023172933,304592.2923972912,303595.5651411334,302314.8346,300624.99337619205,299018.04456711956,297945.50207625027,297575.3883943631,297895.17521786573,298724.90307306795,299472.14871574374,300052.0200432296,300089.9595431615
14,2,Florida,state,,107306.76072497867,107539.19715756495,107820.95644586982,108393.70060905674,109011.34346932755,109641.53818368347,110274.72973031945,110919.60285391407,111588.0184326025,112270.3664,112979.43866215517,113710.78616612828,114379.50978161515,115043.88740771679,115738.40551308327,116558.79937542677,117457.3781,118395.34939889505,119403.69585025316,120472.47538999398,121580.4930549016,122691.55108205765,123757.09842876252,124802.13380948243,125745.6844258533,126618.48065818734,127471.81681971409,128431.97761505876,129485.46398768945,130586.93887116837,131708.3440076959,132906.79702995045,134092.46827846722,135276.58471980327,136401.48060845837,137620.1881107183,138821.60950331241,140056.23988578588,141322.30220899815,142732.87998480446,144222.83229444284,145701.20276652658,147164.83653988733,148661.34544932048,150214.90999053873,151788.84529842754,153332.8581029784,154810.12941258904,156226.39589035002,157628.90781683635,159165.50865343245,160917.64623797525,162968.9124152951,165295.7814962462,167880.80995484733,170727.58038110237,173618.29808402574,176395.3260881737,178999.9860750688,181654.12352316617,184379.51763818334,187293.92488370874,190561.57736599343,194412.82962229184,198710.23551584998,203368.82523753887,208340.2597611056,213478.48796146308,218514.58492763145,223152.74335416683,227440.99833450897,231459.09223360987,235173.11396084225,238618.90578420067,242199.86245929936,246186.66845185365,250010.04453924453,253211.0873773146,255407.68613484935,256849.61067601867,257453.75187885715,257426.4449885533,257040.6440093146,256268.99281666326,255292.70722717218,254237.40282448556,253024.8262919646,251624.5803739639,249801.27392286775,247522.46765177615,244777.27580484282,241743.2412967323,238637.04140388197,235460.11831621165,232138.28230160507,228769.3848550391,225109.32536265525,221496.95554023772,217638.9753,213882.2472755634,209846.21128908932,205921.17818823093,201908.01842745542,197735.61807023335,193492.35922371177,189200.4038446582,184980.33786405055,180945.52250224908,177150.62854485508,173778.5943526266,170608.53965876112,167452.11423398045,164398.5215858055,161493.7732075059,159008.36883699763,156718.48388413666,154621.96571671357,152848.28381149142,151665.70176692607,150766.9539452413,150075.0986637785,149472.62525606563,149062.22511727278,148703.89924412986,148239.3048,147538.71317957557,146567.76601474054,145355.28175933636,144031.68473717562,142647.46483558207,141245.68874603242,139909.51420767055,138574.2840341082,137308.15696401577,136015.03582461513,134763.94038825604,133514.41432402647,132384.93112883577,131344.06987245867,130525.14059610687,129909.53772894856,129556.62919310328,129376.23477671649,129294.00729497906,129322.56202738144,129444.08278517165,129638.46857302985,130000.7634391529,130469.7986782443,131105.35343752953,131742.85039868264,132309.71929171289,132912.76498239324,133660.43845806198,134719.21385992126,136130.30883299993,137744.1555477536,139391.6989164286,141072.97328478104,142804.61707886218,144757.7518607287,146671.66641944545,148510.15990221224,150265.4535114709,151971.30524995513,153772.32337175065,155363.05285717422,156986.03129644392,158530.83173953812,160195.63413946287,161756.9262273617,163147.28954377945,164518.6585839429,165655.11314882713,166825.93729336318,167822.25354045126,168857.83783309572,169726.9226850811,170813.00373085382,172100.86356934052,173506.93684939668,174739.24483070732,175827.30871482924,176920.09586738134,178157.88496310884,179427.03588391925,180874.1030219137,182406.06825994284,184072.5597421811,185813.9633119514,187493.06678372427,189052.01146105913,190488.98903122245,191851.1042311835,193103.1962552284,194429.45852912546,195741.90973801562,197144.93356070682,198376.50602263646,199652.5671221759,201085.99313312364,202680.5814880291,204140.2111149788,205350.73055062164,206411.40942093614,207598.52799122475,208984.39897055016,210456.80729296213,211746.3855874911,213076.32679112445,214339.88871681193,215766.47574699586,217148.21777154636,218629.9498247025,220154.79043946965,221751.21678894327,223171.1232706774,224418.16465160277,225672.59194557532,226915.78149443338,228205.12034889086,229291.2268710735,230699.1769,232074.5887425531,233471.27329741968,234620.66877551455,235841.1979706729,237160.26415019584,238350.63631246603,239418.7784572446,240141.06879638458,240662.60726060727,240942.92010077977,241349.03546560262,241874.14859128566,242590.29312630868,243302.22793900038,244245.66857699832,245536.0767472272,247126.3979780518,249053.13611548173,250868.37654505577,252463.20797713634,253433.2775,253700.80640461715,253834.95385806382,254407.94340906633,255987.41187201682,258520.6479621008,261518.2716463287,265037.7957555488,268535.8995256703,272156.3790603396,275763.39183983667,279617.7800529144,283904.0651013132,289091.1523052062,295441.4708600354,301944.5004672627,307729.8672874549,312417.6529969008,317033.18982666684,322196.46354815434,327777.66965146834,334784.01705626235,342933.2778903576,352552.0208641773,362667.0234583673,372361.1541867096,380978.0418634324,386824.69770992734,389784.05450614396,390162.4640522036,389678.93520956655,388970.96524255926,388123.3368840588,386773.08043296676,385629.7184,385164.6835781837,385610.8495285095,386666.53037803964,388345.4437035078,390052.85717714886,391744.88612785895,392921.5945984132
43,3,New York,state,,153890.06182166748,154438.06160954604,154965.59977878895,156100.19097092343,157274.08727433413,158543.39381665943,159684.4958920766,160683.3368917858,161570.90304066648,162522.25718283307,163687.7314167481,164967.0538941644,166194.1141093349,167215.3534413843,168136.44381660223,169098.09957903108,170160.15794626976,171332.41492730635,172563.11003247462,173854.9692,175118.46382022742,176448.33702938096,177840.48602228865,179318.67238226606,180778.10994969597,182103.06780301165,183226.75774396476,184334.45763515137,185515.2734572719,186886.38406018427,188359.19839637086,190003.7676510237,191698.20274331328,193387.56725116205,195029.1121097534,196728.93533930648,198389.26309348163,200004.5748383863,201728.36880521502,203426.80176859105,205164.89354670525,206888.62109217557,208696.88308979478,210749.78847492408,212972.49551092277,215259.98133368665,217260.3364424119,219054.43681084612,220800.8357763718,222455.87698538718,223843.16033793733,225221.8401449843,226844.5362494355,228846.55800125096,231098.01435432467,233414.18099526493,235852.7595776075,238249.0527497482,240677.10297218096,242997.66559137983,245209.8096018768,247365.00736445605,249348.0215053055,251440.8776781046,253663.23231511665,255959.55948729932,258375.9473485651,260902.0429597652,263554.24492188246,266253.1675,268692.9040836641,271124.0225994079,273249.0689756134,275192.9357187333,276797.8669320996,278191.8636717913,279508.61948849825,280868.56988871045,282141.4886,283280.2881541305,284016.01026461105,284556.5341360246,284869.11004060553,285201.31490471686,285478.48038837366,285704.3853191658,286003.865,286126.32696261274,286361.0456,286396.9314161052,286454.1991154276,286533.38801035966,286539.45314389677,286747.38329433376,286956.7851272574,287070.50913376035,287140.8374536365,287000.3234319058,286840.0879992394,286475.30908434937,285865.36714149365,285032.8200480446,283929.4998727264,282736.15158079524,281402.3878410204,279799.5213,278044.79135620844,276362.21227119386,274805.86388301756,273466.56280445243,272279.35985073907,271268.32976394665,270339.0621,269329.9032507082,268283.9910024725,267154.98117332713,266204.04740324663,265468.2486853797,264998.0333598927,264682.5608324282,264452.48191692255,264433.7470652018,264513.2514143157,264911.9849374543,265338.4020527686,265908.7265917476,266273.76358249603,266185.5128766285,265633.5398154784,264635.9898616113,263592.18144748063,262534.51250361925,261788.40377348836,261216.02158031904,260863.82983868264,260390.47431733142,259882.95569830213,259126.62244933785,258386.69939387092,257664.09779759744,257004.5343030231,256347.79763657213,255632.89743479082,255028.3621949583,254496.44993185686,254285.28097119657,254477.80561142942,254879.58610799196,255380.75608560475,255748.09084212861,256089.09589145976,256100.73131917557,256128.22528311075,255963.9105505274,255948.4610768011,255922.2980563475,256332.14491634516,257013.78272493812,257816.5039078136,258574.45918866075,259432.73169635714,260625.11709559232,261813.26152875603,262880.26817947725,263651.7340474899,264470.6233740821,265149.1868,265607.4985499948,266001.3031365243,266540.8049357759,267531.4310606558,268684.5112560853,270055.3030709455,271000.8337537565,271779.0167586343,272241.73186098435,272862.6345881591,273344.16063227813,274005.55795587326,274569.9939068665,274992.79371536773,275242.03965485044,275495.1229842174,275954.4351319876,276779.2379906739,277683.25200256426,278808.6366,280158.5662719745,281943.8791242714,283874.72807288077,285452.5735462383,286731.31943149987,287636.1426,288343.0137,288662.9488785726,289234.71322758455,290111.9235268423,291472.3565896537,292590.7573,293391.14416973374,294007.0759712917,294864.70411667787,296189.7006,298019.47711403464,299696.8689238573,301467.55180550605,303030.4651,305136.3580392953,306832.40032019274,308321.7419424526,309420.2573936076,310780.0929444162,312160.60644832975,313885.79138771136,315284.8861604287,316846.57247299684,318257.2965882241,319387.2411347378,320859.33768056514,322505.27365501685,324900.0252353473,327061.1455945869,329501.3582,331881.1237014228,334322.4307099195,335939.50237908965,337089.76647545537,337764.5860038356,338862.0257860804,340407.8433968497,342083.65586551395,343493.50675186486,344298.9498497928,345281.9082011844,346284.0878492337,347483.08581754897,348138.53155237884,348877.57863947126,350353.56617947103,352230.89012498053,354545.0561603254,356309.31296042865,357933.1455752018,359281.8917198656,360455.3350487784,361089.68951089313,361269.3544292893,361681.3063536862,363757.77061856963,367161.30875441193,371659.3174812571,376620.8293539306,381317.4911868262,386218.5387539367,390798.0164170747,395052.8990530709,399306.4994826549,403290.36355087877,406810.04637168645,408955.8273283635,410016.6257597444,411549.11948091333,413853.06794588873,416576.4056091599,419784.4811,423673.7245258481,428864.48037680634,434175.5974,439023.1153559174,443661.32160829846,446789.79388474114,447726.9226159633,446140.17533019115,444289.6698056006,442715.6631287176,441114.3983949437,439438.4457567081,438046.0689251003,438141.3533454628,439650.7306595852,442121.0596610177,445024.4569522553,448103.1301720137,451232.0242803551,453887.25695120654
47,4,Pennsylvania,state,,98186.49315737419,98396.50663041449,98593.86288165864,98996.04493311334,99409.18660154384,99833.78446762318,100284.68121409991,100715.11098031756,101153.67857346141,101574.2810011542,102038.28755321774,102518.23476566456,102991.97442784742,103425.12693583737,103860.78939825481,104328.25000173676,104775.61944379246,105231.10088646908,105721.14982883747,106260.97474349437,106807.3549830737,107309.42514565989,107819.25055358605,108301.50401636159,108781.33342280413,109256.55528872412,109752.04466159712,110297.29796667276,110893.08206823697,111549.05420462484,112283.1948927366,113111.7710286354,113971.6148226345,114814.0024140667,115538.64276983932,116228.0017630956,116888.33843770258,117552.55091526655,118187.41715181316,118858.6289571385,119680.22228779353,120672.56311053385,121762.46602328692,122813.62707888514,123845.05513866805,124820.05681800125,125703.64287906811,126490.64963774545,127188.60261322967,127992.5525958942,128800.50624759168,129698.02364732475,130754.37144541582,132001.2872250032,133465.09649258063,134895.36654500166,136323.61914657612,137567.5260620268,138825.98582798758,140055.0794581565,141321.2904,142348.5138138813,143332.0781,144402.12560059267,145690.2875832145,147180.51289599444,148775.06768073584,150445.86953095536,152015.89754040222,153447.54503821483,154761.07853912227,155993.95683073884,157088.16254152544,158041.99984754968,158937.13865960808,159884.4399093898,160944.49829937107,162105.27775910476,163179.83505416688,164049.32799302446,164655.42352120453,165127.32384763335,165504.44593395566,165822.6784462085,166144.61433386308,166529.37470074496,167012.1645216293,167457.78716913456,167886.24520694942,168212.2533,168563.8326464492,168816.15980090076,168943.0873,169026.2612498434,169132.5559162429,169216.1837426415,169172.58028933872,169141.96107971892,169075.4905651101,169029.24654989247,168824.7942838164,168498.53527864238,167918.2617215257,167162.9476127259,166366.0596069135,165674.3034,165023.1504849662,164321.2853636509,163605.43503311358,163135.0799212791,162902.70223419415,162762.74465292718,162519.30276843777,162185.36438871513,161820.08969654483,161390.50183309073,160984.58017563086,160707.7973430996,160651.68002229204,160738.81938302293,160987.05020013067,161333.13882409516,161814.15910529366,162281.61975879807,162588.33595121696,162642.3904568612,162394.5650555113,161923.7733231445,161222.49272076658,160394.43450553578,159483.9529234874,158624.6898176275,157877.70048560834,157272.4173917978,156810.98417805694,156317.80289305016,155747.43106348065,155019.22520509732,154292.11917664806,153688.34947967203,153255.25246697434,152899.8429838889,152544.1958820058,152197.75810808034,151896.64351024549,151830.12402329769,152150.7289872103,152624.47964744587,153076.71021502765,153259.2629410869,153335.16455529386,153211.80349472314,153089.97569060832,152911.22341977456,152779.78523076168,152692.7177600314,152686.87668155998,152707.9521856879,152939.79530953136,153373.52733581644,154015.39736732584,154556.8990589085,154716.53110378052,154772.22481876417,154702.30137073825,154919.0183736971,155074.5909597615,155286.01280870952,155425.5690622152,155523.3278660029,155620.67179677833,155864.37238071527,156309.65391209882,156780.33276645493,157269.98898019627,157510.81614262736,157533.58166766868,157203.73427059865,156997.3022475634,156978.6582948149,157057.92325148988,157109.74788636083,157300.3857212589,157718.99600625408,158310.11796107262,158837.44723128842,159465.26839662038,160186.56551066026,160892.76957845569,161425.76345898776,161695.2515116497,162053.53569826207,162540.84905516688,163040.11136899152,163081.30755279592,163074.1019069736,163271.31523466387,163774.14801559452,164167.0003488716,164561.26231324198,165058.6607972113,165691.6297548307,166270.90390180223,166924.5671871287,167496.3609885703,168003.14285568026,168391.0539178699,168841.62700744884,169314.37161512984,169810.2938588783,170330.10607066064,170900.0699803868,171537.22543183275,172312.04736662382,173231.2690987083,174153.09553377377,174976.92560218627,175696.0892713326,176691.8267,177637.64746601103,178388.8894065123,178759.99283728647,179147.57197962014,179593.50763218224,180019.83051706964,180266.99603857708,180545.33377562105,180920.0848292251,181586.48337074846,182588.78628392238,183643.08062470795,184494.72994272414,185054.14636287792,185664.61606835804,186352.9442097426,187075.4528436018,187731.20030656015,188557.5114117721,189609.35859847793,190750.0991363712,191876.40374072045,193056.84943202997,194323.6284482804,195712.75941415332,196555.45241781604,196903.8616323805,197206.94651114056,198221.12237374127,200378.78833183393,203089.0253396573,206331.81440309936,209384.3976,212194.8779052156,214938.27547733672,217793.9133112158,220722.47668871869,223663.88617733508,226747.6191671527,228984.60820702984,229853.48406647262,229099.59551399885,228498.16726210757,228605.50804315004,229571.15872248393,231909.13186895548,235338.92669808865,239630.5439844757,243520.33211541828,246525.3156028051,248871.6532131119,249774.0343587064,249563.34567374413,248600.3333775828,248300.6462723446,248500.35703965518,248709.46826906633,248527.00377006107,248135.2275485898,248290.1665483627,249108.5261392972,250645.91090747225,252468.69061072348,254242.20436454364,255941.7156363109,257267.7117571273
